frame,0_x [m],0_y [m],0_z [m],1_x [m],1_y [m],1_z [m],2_x [m],2_y [m],2_z [m],3_x [m],3_y [m],3_z [m],4_x [m],4_y [m],4_z [m],5_x [m],5_y [m],5_z [m],6_x [m],6_y [m],6_z [m],7_x [m],7_y [m],7_z [m],8_x [m],8_y [m],8_z [m],9_x [m],9_y [m],9_z [m],10_x [m],10_y [m],10_z [m],11_x [m],11_y [m],11_z [m],12_x [m],12_y [m],12_z [m],13_x [m],13_y [m],13_z [m],14_x [m],14_y [m],14_z [m],15_x [m],15_y [m],15_z [m],16_x [m],16_y [m],16_z [m],17_x [m],17_y [m],17_z [m]
135.0,0.8841947869816562,-0.03773391919189846,0.6207214987875385,0.878834321260677,-0.08202650778365674,0.6531450388007387,0.9249766189878994,-0.031115420042776048,0.6496817045023432,0.940308449811281,-0.16900028091187383,0.6589193168756923,1.0391376404629695,-0.10346761554723052,0.6166447525617063,0.8192125928556032,-0.17567129427069772,0.4436290566198666,1.1219122916343947,-0.15331043524447893,0.4306547503537154,0.7915876354789532,-0.0063674436672049315,0.22619635391214088,1.1966043767485544,0.0004473517989737472,0.19982425631803125,0.9357413282980651,0.15832239803873357,0.35998163176558995,1.0988217428518738,0.15509518996747454,0.3681623774958896,0.8725235887016919,-0.15478873521304043,-0.051044393769749126,1.0774911851312448,-0.20630942086920825,-0.07354281803962744,0.9182901031774526,0.11925873635563479,-0.40514413728733706,1.0457971549282312,-0.12283114133734625,-0.479888609732657,0.8819174699028897,-0.001651183277178308,-0.7796465720276755,0.9694821334193193,-0.19219970074777018,-0.9070543186246701,0.9761443181713656,-0.16675720969372718,0.4407296757490078
136.0,0.8840368873880307,-0.03834709475052386,0.6210457436964372,0.8788526699884632,-0.0828495483213847,0.6535283216162332,0.9248592768807179,-0.031861247481834845,0.6499936584417205,0.940229810181451,-0.16951788651608038,0.659018430141402,1.0392760230630027,-0.10524024484880307,0.6168793778882751,0.8191726491341422,-0.17557977215263504,0.443914216610112,1.1223627978908104,-0.15598609918910633,0.4307970277735856,0.7919968360965924,-0.006556301286611779,0.22662658991012996,1.1968417719169233,0.0006918098691061303,0.2003888164355933,0.936658929736268,0.1575065203924999,0.36014283137061615,1.0997532015159381,0.1570965915949589,0.36908204582016474,0.8718315441358003,-0.15435351525868293,-0.05042531785953294,1.0778653609750357,-0.2082808153566611,-0.07338205827163645,0.9228528509534961,0.12403181532992404,-0.39975645278710303,1.046035267131085,-0.12313489687029122,-0.4783696002889759,0.8896693887807343,0.008126679024325827,-0.7779199536765016,0.9693674117213945,-0.19184641263238145,-0.905534886433996,0.9761422951935704,-0.1682931891408321,0.44084923732252634
137.0,0.8838719737010763,-0.03895986554882698,0.6213797795230783,0.8788740987229354,-0.08368240480210994,0.6539075080115513,0.924725656005932,-0.03258245647956873,0.6503134474203104,0.9401461354556179,-0.170066540104986,0.6591250360482104,1.0393893075303828,-0.10707996767018246,0.6170996368166647,0.819119813398632,-0.1754318905340116,0.44418319535211404,1.1228436464620757,-0.15868210522517154,0.4309219444935814,0.7924148098116408,-0.00668066843714481,0.22699782806676488,1.1974836784746037,0.0007308052066061974,0.20081840204304732,0.9375637488851225,0.15671786792763215,0.36027029182821924,1.1004922956635128,0.1585147309470841,0.36996291376585544,0.8710313961004219,-0.15394330135940992,-0.04979332087745379,1.0782500145989484,-0.2102530320052871,-0.07313067468203326,0.9274043824627894,0.1287457866069477,-0.3941254763606349,1.0462154432098199,-0.12356687269403233,-0.4770266675541071,0.8976205708856289,0.018041727682641253,-0.7760863965662961,0.9692039943416562,-0.19146798962188585,-0.9040866579996198,0.976145283928837,-0.16981235166874534,0.44093664495936036
138.0,0.8837010276780043,-0.03957025444407405,0.6217208685900879,0.8788982695533567,-0.08451887161876073,0.654280735163967,0.9245775192008814,-0.03327428291638026,0.6506383278939896,0.9400521419839123,-0.1706441963524409,0.6592378093866713,1.0394762894647758,-0.10896891368080638,0.6173033845750678,0.8190558005050922,-0.17523023880542543,0.44443295616170025,1.1233518592420646,-0.16139075677436368,0.4310267442130372,0.7928399787505435,-0.006732497644048073,0.2273063953693755,1.1980659494575574,0.00048333415809857566,0.20118548332638425,0.9384532315388504,0.15596241090578222,0.3603697365303607,1.1013368173571696,0.1594397145363919,0.3708387764288499,0.8701229789092152,-0.15355778205674073,-0.049154268835204226,1.0786364990909998,-0.21221830730871558,-0.07278901284699132,0.9319430809497457,0.13340165191037087,-0.38825048506355936,1.0463361128186301,-0.12412619279632671,-0.4758742341131424,0.9057675496512414,0.028073813053489497,-0.7741159269520584,0.9689956811970897,-0.19106930295274996,-0.9027174127821559,0.9761509971584147,-0.171310458765541,0.4409891454847656
139.0,0.8835250534149712,-0.04017621522339075,0.6220661902117659,0.8789247917522393,-0.08535268852862202,0.6546461894532979,0.9244167919689512,-0.03393219275028197,0.6509654867248359,0.9399424154650894,-0.17124841573624888,0.6593551010404634,1.0395360721404827,-0.11088912218991899,0.6174885328560755,0.8189824438092338,-0.17497803141991344,0.44466058085625,1.1238838556976298,-0.16410397858863152,0.43110890285286213,0.7932704391856865,-0.006704786732324269,0.2275492872397287,1.1981940461216427,-0.0001385633810684597,0.2015556181944006,0.9393250153087838,0.15524571839834686,0.3604473388708414,1.102537957994502,0.15995672619479534,0.3717409350907426,0.8691068783921616,-0.15319631836804198,-0.04851410043697884,1.079015305297604,-0.21416794378618856,-0.07235828728850689,0.9364674881785253,0.13800036030491095,-0.3821317724805936,1.0463962951345778,-0.1248106602575456,-0.474925082148822,0.9141055969001772,0.038203118277086646,-0.771978719230775,0.9687468439400286,-0.19065537478029282,-0.901434198326138,0.9761569171444862,-0.17278341606553507,0.4410042823697852
140.0,0.8833450851869296,-0.04077563627931135,0.6224128658052914,0.8789532367177911,-0.08617759935062748,0.6550021165735406,0.9242455515402994,-0.03455193733291004,0.6512920664106634,0.9398114831159033,-0.17187639883291922,0.6594749518011794,1.039568086022765,-0.11282276327100313,0.6176530789099739,0.818901671038283,-0.1746790571958102,0.4448633080707762,1.1244354967616277,-0.1668133928886621,0.4311661692759805,0.7937040121769112,-0.006591718769607841,0.22772421493777292,1.197984661421837,-0.0011691417977417807,0.20192333794413436,0.9401769955848435,0.15457286829934824,0.36050966841748583,1.104030189329245,0.16000886918127427,0.37267013288931145,0.8679844420696075,-0.15285794349148824,-0.04787874309328842,1.0793761758148614,-0.21609241924233408,-0.07184057647065735,0.9409762794171281,0.14254273365257733,-0.37577068503085725,1.046395609837962,-0.12561679543776527,-0.4741901987613732,0.9226287250394563,0.048410384933977785,-0.7696453831146935,0.9684623626958418,-0.1902313270724486,-0.900243276937009,0.9761603404936543,-0.17422730839066244,0.44097993468779906
141.0,0.8831621952501773,-0.04136634565420169,0.6227579845529662,0.8789831535476531,-0.0869874104433817,0.655346830807985,0.9240660139778336,-0.03512960521797415,0.6516151905765534,0.9396538873269479,-0.17252502533906475,0.6595951101703043,1.0395721042332686,-0.11475235525903062,0.6177951342219281,0.8188154785612809,-0.17433762156414687,0.44503857054386126,1.1250021372337893,-0.16951040021757197,0.431196602292491,0.7941383002577238,-0.006388786674843831,0.22782964419381654,1.1979483438670406,-0.002587930427465817,0.2022238065312469,0.9410073866327922,0.15394836343361742,0.3605636299390491,1.1055032579259447,0.1594275191315724,0.3735990976492278,0.8667577825548061,-0.15254136577672817,-0.047254028451527104,1.0797082314447175,-0.21798150958987655,-0.07123880899499165,0.9454682376431944,0.1470293946780588,-0.36916964891536935,1.0463342804655014,-0.12653988636119132,-0.47367863968481105,0.9313297051780265,0.05867712696216844,-0.7670872429450174,0.9681475558236836,-0.18980232823621693,-0.8991500809762518,0.9761584266166613,-0.17563843295631615,0.44091435255448075
142.0,0.8829775013931713,-0.041946117547412724,0.6230986293375926,0.8790140850140473,-0.08777604837938682,0.6556787234130782,0.9238805194378521,-0.035661669682130664,0.6519319894411902,0.9394642598046329,-0.17319089724270545,0.6597130539546544,1.0395482536939316,-0.11666097555114943,0.6179129523352084,0.8187259044141768,-0.17395848257988297,0.4451840307722084,1.1255786861001653,-0.17218626405433513,0.43119860332361376,0.7945707492225622,-0.00609290028736162,0.22786482447136233,1.1984430346554515,-0.004369016000378048,0.20240456129167456,0.9418147766109021,0.15337605510524221,0.36061639577915167,1.1067369229715458,0.15809301737746412,0.3745003377850955,0.8654297741351655,-0.152244974904141,-0.046645608639612195,1.0800001085860238,-0.21982442354546816,-0.07055674110006635,0.949942227415725,0.15146069884532642,-0.36233218707644144,1.0462131301241615,-0.1275740505559639,-0.47339741318531997,0.9402001011716972,0.06898582945832088,-0.7642766058600367,0.9678081037012164,-0.1893735380449107,-0.8981591772002085,0.9761482490756742,-0.17701333033894334,0.44080618845760583
143.0,0.8827921740224696,-0.04251268035694119,0.6234319026684844,0.8790455837026637,-0.0885376162419982,0.655996270068123,0.9236915157187744,-0.036145031237147164,0.6522396249712687,0.939237395189277,-0.17387038551052428,0.6598260154167281,1.0394970217337611,-0.11853246174512722,0.618004955387525,0.8186350004571398,-0.17354678159264977,0.4452976144467955,1.126159674065617,-0.17483219818338294,0.4311709441581267,0.7949987139655271,-0.005702473918740303,0.2278298083858378,1.1993049486393166,-0.006516901700561147,0.20247724554843,0.9425981753992062,0.1528590753272123,0.3606753321846977,1.1078282470325151,0.15604375922563468,0.3753679468830266,0.8640040425465356,-0.1519668511819288,-0.04605887441731701,1.0802401058693436,-0.2216099473390406,-0.06979892566289017,0.954397168850085,0.15583667119439565,-0.35526292565145506,1.046033569655524,-0.12871230749598242,-0.473351385698263,0.9492303193755197,0.07932012918906114,-0.7611870156992252,0.9674499676175385,-0.18895005147544575,-0.8972742404577844,0.9761268490636043,-0.17834881283060183,0.4406545239311629
144.0,0.8826074425757772,-0.04306372630288473,0.6237549523143471,0.8790772280729903,-0.08926644798842616,0.6562980373598134,0.9235015402539127,-0.03657705448259753,0.6525353154413372,0.938968323144015,-0.17455967960908453,0.6599310096995609,1.0394192580015886,-0.12035160029820544,0.6180697589390917,0.81854480405733,-0.1731079695364322,0.445377541107661,1.1267393274854764,-0.17743945578176507,0.4311127893041423,0.7954195272306275,-0.005217492670898377,0.22772546093510201,1.2000612880322585,-0.009045532818739864,0.20249465234495392,0.9433570542641518,0.15239977884939754,0.36074792030679703,1.1090640465135666,0.1534121824391067,0.376211418740616,0.8624849480182789,-0.15170477783844583,-0.04549887641116012,1.0804163382047067,-0.22332659743320712,-0.06897067299089296,0.9588320121201035,0.16015694921615078,-0.34796758952636003,1.0457975784412004,-0.1299466606920828,-0.4735432105095329,0.9584096736581418,0.08966497389275481,-0.757793489733308,0.9670793049263745,-0.18853684209934357,-0.8964980369482136,0.9760912902237657,-0.1796419898388516,0.44045889108534164
145.0,0.8824246010628354,-0.04359692265341604,0.624064996361462,0.8791086381964311,-0.08995716034443287,0.6565826882824751,0.9233132007249247,-0.036955598729171056,0.6528163591241136,0.9386523779281927,-0.1752548391398382,0.660024866207265,1.0393161715896377,-0.12210430007977517,0.6181061946890911,0.81845730970062,-0.17264772984797355,0.4454223514879347,1.1273116477836589,-0.17999941916362058,0.4310237125167427,0.7958305700606134,-0.004639556094583064,0.2275534583340554,1.2004768129414964,-0.011927325908891895,0.2024839256609915,0.9440913765290436,0.15199969596034227,0.36084167269631906,1.110588750107494,0.15026293166897275,0.3770324969801021,0.8608775617290072,-0.15145625615743846,-0.0449702505730749,1.0805168962954674,-0.22496277913330348,-0.06807800378099825,0.9632457128911582,0.16442073275519864,-0.3404529867256473,1.0455076781376682,-0.131268188393627,-0.47397328051742105,0.9677264650101778,0.10000675775417035,-0.754072735556788,0.966702381662898,-0.18813870569807578,-0.895832417123752,0.9760387139932883,-0.18089029002832396,0.4402192885694589
146.0,0.8822450125472278,-0.044109924545735965,0.624359347421232,0.8791394909304808,-0.09060470172398308,0.6568489867465519,0.9231291544912046,-0.0372790419128005,0.6530801568474993,0.9382852645019397,-0.1759518468399845,0.6601042625879056,1.039189323336569,-0.12377774842159674,0.618113330701643,0.8183744409402237,-0.17217189906007302,0.44543093106040055,1.1278704953566112,-0.18250368911365278,0.4309037071670605,0.7962293426774815,-0.0039718980788847665,0.22731627638604573,1.2008158367912112,-0.015077910298585984,0.20241568900506732,0.9448016185836099,0.1516594968809658,0.36096404621204387,1.1122440667106315,0.14651958593388964,0.3778151689221125,0.8591876358731265,-0.1512185232765602,-0.044477148950956606,1.0805300095806325,-0.22650694888225995,-0.0671275947064786,0.9676372090621673,0.16862674182718668,-0.33272698151384883,1.0451668997225976,-0.13266714178906022,-0.47463970582625925,0.9771680748624574,0.1103334307801803,-0.7500033457605921,0.9663254838616577,-0.18776020479220068,-0.8952783182052354,0.9759663946404414,-0.18209147994254096,0.43993619161789027
147.0,0.8820701123978746,-0.04460038936491107,0.6246354357201864,0.879169534292474,-0.09120439769968382,0.657095801099212,0.9229520870467441,-0.03754629741787147,0.6533242331691329,0.9378631202551333,-0.17664666218426409,0.6601657609350996,1.039040613343822,-0.12536054753565914,0.6180904887928398,0.8182980230887797,-0.17168638613798387,0.4454025293510412,1.128409676886905,-0.18494417274681715,0.4307531902096124,0.7966135344939936,-0.00321938220010056,0.22701716846607464,1.2015271877259823,-0.0184041817405311,0.20224633600444675,0.9454887807414966,0.15137896839758247,0.361122352345208,1.1137588771328184,0.14206644273293395,0.37854260035557646,0.8574215675962837,-0.15098857244488167,-0.044023176791236435,1.080444210503886,-0.22794777797886243,-0.06612671717159754,0.9720053991629702,0.17277318311942305,-0.32479845622700537,1.0447787443230279,-0.13413304953582184,-0.4755383166263126,0.9867210710232698,0.12063458018930583,-0.7455659683143477,0.9659548288294808,-0.1874056147838546,-0.894835776162343,0.9758717931646502,-0.18324367889044194,0.4396105559085942
148.0,0.8819014101578139,-0.04506599261310429,0.6248908308179317,0.8791986008049851,-0.09175199258702701,0.657322106671814,0.9227846897297487,-0.037756823532285336,0.6535462559371712,0.937382571513373,-0.17733527481683586,0.6602058457990672,1.0388722638045755,-0.1268428294681704,0.6180372587665919,0.8182297570531366,-0.1711970916346276,0.4453367746429341,1.128923034928228,-0.1873131688503417,0.4305729996007075,0.7969810919430843,-0.0023884721124059916,0.22666013333305177,1.2027135217088005,-0.02187024110258634,0.20198531978222295,0.9461543876395104,0.1511570032003135,0.3613236660384185,1.1150699432576705,0.13691324604990052,0.37922200588577004,0.855586357112882,-0.1507631755133552,-0.04361133691072797,1.0802484979711078,-0.22927431543383278,-0.06508316984771337,0.9763491227171576,0.17685772581373557,-0.31667726199908697,1.0443471383774112,-0.13565482740650003,-0.47666269150954926,0.9963713249495576,0.13090148234606294,-0.7407434509260592,0.9655964776257048,-0.18707887241310525,-0.8945039468967685,0.9757526092384918,-0.184345369930959,0.43924381504874394
149.0,0.8817404898995289,-0.0455044451709385,0.6251232617141425,0.8792266195966837,-0.09224368674683665,0.6575269873792365,0.9226296369212981,-0.037910625366533654,0.653744054026876,0.9368407840449644,-0.17801375704756886,0.6602209635770712,1.0386867973096596,-0.12821634808403218,0.6179535092283795,0.8181711946979286,-0.17070982773334575,0.4452336837596649,1.1294045385760083,-0.18960344969612533,0.43036438512011144,0.7973302828214752,-0.001487176928255845,0.2262498731284993,1.2039914569643293,-0.02551061861933154,0.20170816860115037,0.9468004780637064,0.15099160220375044,0.3615747341379301,1.1164049539751668,0.13123719355678282,0.37988697712234953,0.8536895603706458,-0.15053890741348283,-0.0432439821782435,1.0799324978499978,-0.23047614768590116,-0.06400520567173078,0.9806671428397019,0.18087748723025113,-0.3083741586960722,1.0438763837574052,-0.13722089180948802,-0.4780042110618225,1.0061041388883194,0.14112712421675772,-0.7355209580069014,0.9652562499826973,-0.1867835272200996,-0.8942811362567957,0.9756068303932955,-0.18539540684016423,0.4388378715911186
150.0,0.8815890089602221,-0.04591351182208707,0.6253306351243465,0.8792536270572918,-0.09267616925546647,0.6577096364056312,0.9224895629775012,-0.03800824918153057,0.6539156330662754,0.9362355068752295,-0.17867831466330203,0.6602075628374743,1.0384870108583009,-0.1294745469245134,0.6178393947520772,0.8181237161051997,-0.1702302402256346,0.4450936666891078,1.1298483740057674,-0.19180833835597824,0.4301289926493619,0.7976597558754978,-0.0005249719078715545,0.22579174205515298,1.2049088940674462,-0.02937309604895007,0.20149524321665477,0.9474295842816655,0.1508798899325865,0.3618818846648079,1.1180274129050471,0.12525169707051387,0.3805705216923083,0.8517392366753204,-0.15031217236390113,-0.04292277683718046,1.0794866183858556,-0.2315435529395027,-0.06290145404780405,0.9849581312944372,0.1848290286422871,-0.2999007445172266,1.0433711035404178,-0.13881927592858728,-0.4795521362626611,1.0159043812641229,0.15130619379013063,-0.7298860592454408,0.964939642862607,-0.18652269668665053,-0.8941648384074625,0.9754327776837866,-0.186393016998249,0.4383950815769734
151.0,0.881448694976722,-0.046291030882163034,0.6255110517257927,0.8792797758630451,-0.09304664564072737,0.6578693560199237,0.922367039144774,-0.03805076918400991,0.6540591889903348,0.9355651088065577,-0.17932533533164774,0.6601621351211713,1.038275945862802,-0.1306126021463545,0.6176953592250788,0.8180885090730183,-0.16976373343616294,0.44491752588490013,1.1302490336451945,-0.19392178060838125,0.42986884206162296,0.797968594411011,0.00048730485090096523,0.22529168635889094,1.2054553210647692,-0.03344742722441429,0.20135999237731272,0.9480447011541243,0.1508181428588764,0.3622509381213507,1.1199265599420858,0.11904437210918327,0.3812749635271033,0.8497438917326506,-0.15007923153232305,-0.04264866727993524,1.078902198456391,-0.23246764795636912,-0.06178083904535227,0.9892206561892996,0.1887083614580614,-0.2912693758669847,1.0428361841793456,-0.14043774722681335,-0.4812937109182752,1.0257566285490773,0.1614350393872382,-0.7238287891836391,0.9646517537922669,-0.18629902570282267,-0.8941517819830084,0.9752291471121112,-0.1873378001871333,0.43791823269474117
152.0,0.8813213411676609,-0.04663493474409693,0.6256628201988172,0.8793053422095364,-0.09335286043273432,0.65800555657222,0.9222645507100082,-0.03803976696207506,0.6541731192914277,0.9348286071430842,-0.17995143391234628,0.660081255758984,1.0380568544942383,-0.13162744012761413,0.6175221352503931,0.8180665511666011,-0.16931539905897047,0.44470645016302357,1.1306014027463,-0.19593841059261097,0.42958629897819994,0.798256362784985,0.0015375786642162954,0.22475617635943768,1.2060899339793374,-0.03765018916465722,0.20124447585524108,0.9486492454890735,0.15080183038263617,0.36268712206340314,1.1218024931780723,0.11256135396053515,0.3819699762998667,0.8477124166044306,-0.1498362318712982,-0.042421862755257916,1.0781716466651894,-0.23324052523408562,-0.06065249443017681,0.9934531724380864,0.19251096380680255,-0.2824930782396856,1.0422767148609546,-0.14206392507470172,-0.48321428705550995,1.03564531173523,0.17151159827302184,-0.7173416775810425,0.9643972100478683,-0.1861146509662797,-0.8942379833588661,0.974995046146914,-0.18822972334306415,0.43741051623777083
153.0,0.8812087998397999,-0.046943271124956325,0.6257844689155926,0.8793307311117557,-0.09359311433232761,0.6581177547291835,0.9221844746364641,-0.037977303845222625,0.6542560318640499,0.934025688226337,-0.18055349403847276,0.6599616242437943,1.03783316277016,-0.1325177297084187,0.6173207395403979,0.818058594601234,-0.16888994980785413,0.44446200319335916,1.130900842141003,-0.19785360944322578,0.4292840407442297,0.7985231447330146,0.002612686040931954,0.22419213138756544,1.2072481736987248,-0.041874991912866796,0.20108762049544113,0.9492470062842107,0.15082566795671448,0.36319499016609497,1.1233697001122762,0.10575230684505826,0.38262100650168385,0.8456540231104241,-0.1495792358405681,-0.04224182635233215,1.0772885693771994,-0.23385537863423017,-0.059525676400294145,0.9976540150671367,0.19623180740747243,-0.2735854489911579,1.0416979248783313,-0.14368539729213609,-0.48529747191824807,1.0455548654380904,0.1815352954698565,-0.7104197507481349,0.9641801046755083,-0.18597117087486106,-0.8944188063003022,0.974730024738188,-0.18906911136137172,0.4368754931369294
154.0,0.8811129741253929,-0.04721422477406384,0.6258747551566166,0.8793564796562917,-0.09376627585488306,0.6582055710122862,0.9221290579322425,-0.037865886581106914,0.6543067513732798,0.9331567195010305,-0.18112870538626843,0.6598001037016418,1.0376084308343214,-0.13328384941750673,0.6170924642947504,0.8180651541978033,-0.168491658711523,0.4441861066695902,1.1311432659972211,-0.19966355622395063,0.42896501706908735,0.7987695726036315,0.0036985422337591266,0.22360683858738412,1.2088702546474561,-0.04604912404368022,0.200893013432019,0.9498420866759812,0.15088368167318547,0.3637783469896402,1.1246467886069114,0.0987125149105181,0.3832187872936078,0.8435781762380297,-0.14930425172636405,-0.042107276462359955,1.076247885929063,-0.2343066156791737,-0.058409674923620376,1.0018213953946442,0.19986539444013884,-0.2645605529938682,1.0411051198653234,-0.14528983443441296,-0.4875252949369401,1.0554698775955391,0.19150691415356635,-0.7030605044194568,0.9640039402342249,-0.18586962141644062,-0.8946890271749953,0.9744341003024688,-0.18985663410186038,0.4363170544339278
155.0,0.8810358079878483,-0.047446139379803895,0.6259326717654418,0.8793832581176746,-0.09387178736363234,0.6582687267076462,0.9221003969912027,-0.0377084268237877,0.6543243231090585,0.9322227529467801,-0.18167459611719747,0.659593759016677,1.0373863109218602,-0.13392783041219045,0.6168388646137318,0.8180864986094869,-0.16812430480122742,0.44388101832408244,1.13132521344261,-0.20136527057373227,0.42863240586425255,0.7989968467052888,0.004780326489299252,0.22300786663027444,1.2104717763674613,-0.05013699684795419,0.2007251932621102,0.950438838572261,0.1509692834548184,0.364440179612901,1.125914664459097,0.09166411123715636,0.38378099396903553,0.8414945241465539,-0.14900726426872804,-0.04201619877176407,1.0750459294006602,-0.23458995491779797,-0.05731372459060277,1.005953400060106,0.20340580398546154,-0.25543281228411935,1.040503617751585,-0.14686510070707615,-0.48987839279013834,1.0653752376900247,0.20142843947760225,-0.6952638491163079,0.9638715810361106,-0.1858104584951051,-0.8950429048581918,0.9741077762345842,-0.19059328979236254,0.43573937664725393
156.0,0.8809792745630999,-0.04763753939311079,0.625957451183571,0.879411868879398,-0.09390966546348924,0.6583070402198403,0.9221004181362714,-0.037508195023593975,0.6543080143214883,0.9312255198302094,-0.18218906004808033,0.6593398931805231,1.037170503540466,-0.1344532762242811,0.6165617420571672,0.8181226449727148,-0.16779112584647363,0.4435493050360258,1.1314439129891307,-0.20295664657789728,0.4282895648913345,0.7992067441234825,0.005842682630736068,0.2224029754607515,1.2116725419546417,-0.05409581927893821,0.20064330344673703,0.9510417910882072,0.15107535583413553,0.3651825972455062,1.1273938565650263,0.0848004772707175,0.384328335629123,0.8394128263726667,-0.14868426531172482,-0.04196586869286667,1.0736805315098776,-0.23470250696373343,-0.056246915901091356,1.0100479928325614,0.20684674744915618,-0.24621689090887372,1.0398986852956322,-0.14839936045901378,-0.49233621044749787,1.0752562814146547,0.2113028781140522,-0.687032029312412,0.9637852145351785,-0.1857935470597336,-0.8954742544124515,0.9737520535904814,-0.19128038507409512,0.4351468725633049
157.0,0.8809453629336794,-0.047787151469736264,0.6259485668397734,0.8794432431298945,-0.09388049578324673,0.6583204229446752,0.9221308595824163,-0.03726876939553688,0.6542573130655895,0.9301674168509724,-0.18267037818376697,0.659036081457072,1.0369647124283232,-0.13486526075201347,0.616263124517163,0.8181733570875493,-0.16749477869445717,0.44319381135987157,1.131497338772944,-0.20443647748257837,0.42793997990438687,0.7994016165315486,0.006869932345203189,0.2218000232529282,1.2125918265063067,-0.057844685575703554,0.20064900999957996,0.951655574028334,0.15119434515670593,0.36600677985475294,1.1290017652833444,0.07817117861386969,0.38486442577485935,0.8373428808579899,-0.14833128419810274,-0.04195288399016413,1.0721510903881137,-0.2346428380323828,-0.05521810790112865,1.0141030190795426,0.2101816322479472,-0.23692757626457087,1.0392954760402315,-0.149881179278336,-0.4948772158797942,1.085098929726018,0.22113405621395907,-0.6783695180587587,0.9637463223846287,-0.18581815732097978,-0.895976523589873,0.9733684356794067,-0.19191951197495274,0.43454413805941416
158.0,0.8809360634608928,-0.047893925221371585,0.625905731900867,0.879478435334265,-0.09378542223031726,0.658308874737377,0.9221932550212272,-0.03699398072003559,0.6541719246168585,0.9290514838729453,-0.18311723433066288,0.658680202978727,1.0367725988724517,-0.1351702062627076,0.615945242629361,0.8182381471828004,-0.16723730766242684,0.44281762387564527,1.1314842577197175,-0.20580447097950613,0.4275872100323757,0.7995843766967785,0.00784629832123114,0.2212068717983671,1.2136744350190127,-0.061291265368859274,0.20070621435843977,0.9522848377601718,0.15131836191687548,0.36691293675190684,1.1304560743716494,0.07173735213245336,0.3853818757174705,0.8352944504286899,-0.147944417639368,-0.0419732072151993,1.0704586202067916,-0.2344110150418476,-0.054235843071932126,1.0181162127348438,0.2134036329035696,-0.22757965828937188,1.0386989705096954,-0.15129961879945197,-0.49747912594585075,1.0948898202784854,0.23092639886742058,-0.6692828890412178,0.9637556615429302,-0.18588296825637707,-0.896542871183505,0.9729589254016047,-0.1925125221351645,0.43393589563177964
159.0,0.880953351827365,-0.04795705295788239,0.6258288954238792,0.8795186155134685,-0.09362613085736103,0.6582724790530515,0.9222889190113048,-0.036687853795353456,0.6540517655510788,0.927881373546545,-0.18352872459727657,0.6582704694192838,1.0365977359861622,-0.13537574346780062,0.615610503001366,0.8183162812702176,-0.16702012132082797,0.4424240318318557,1.1314042668543192,-0.2070612548994724,0.4272348311986543,0.7997584735710058,0.008756134193943924,0.22063129157129632,1.2151542752815274,-0.06439035959231029,0.20080635837495772,0.9529341709040444,0.15143928682509117,0.36790027597473746,1.1315994566359286,0.06553321963494892,0.3858849752162183,0.833277189360421,-0.1475198588041647,-0.04202221742262188,1.0686057818523893,-0.23400863159457505,-0.05330826535029887,1.0220852055630334,0.21650576857383053,-0.21818780792237308,1.03811391943262,-0.15264432442130177,-0.5001191408213272,1.1046164293159757,0.24068469448002727,-0.6597806683320089,0.9638132556647488,-0.18598607851186802,-0.8971662462466274,0.9725260152683758,-0.1930614986432788,0.4333269353587481
160.0,0.8809991719671015,-0.04797598809957992,0.6257182359819699,0.8795650593935744,-0.0934048285336491,0.6582113978356177,0.9224189343387228,-0.03635454641451318,0.6538969556127011,0.926661313238194,-0.18390436067855181,0.6578054504216494,1.036443563551341,-0.13549055599639018,0.6152614585876427,0.81840678804072,-0.16684397789033084,0.4420164846142818,1.131257820094598,-0.208208373264846,0.4268863784136724,0.7999278560488219,0.009584158110021375,0.22008086772498103,1.216768080488034,-0.06716624603564599,0.2010002759508683,0.9536080173180147,0.15154888111804066,0.3689669851803138,1.1325732519236689,0.05974759334376781,0.3863991111842776,0.8313005706600066,-0.14705392538206571,-0.04209477050633462,1.0665968940862398,-0.23343881441757092,-0.05244304212722756,1.0260075384827034,0.2194809859464003,-0.2087664562774585,1.037544790726802,-0.1539056052345553,-0.5027741842220846,1.114267182207036,0.2504138477707584,-0.649873168349812,0.9639183968652506,-0.18612502471266887,-0.8978394672037259,0.9720726701434054,-0.19356872586876803,0.43272205407751396
161.0,0.8810754180826637,-0.047950461939814754,0.6255741528681722,0.8796191365181408,-0.09312421666530998,0.6581258662297402,0.9225841414899236,-0.03599828677970159,0.6537078075252797,0.9253960597867983,-0.18424406691275688,0.657284095495008,1.0363133440300216,-0.13552421182146276,0.6149007765867021,0.8185084712045639,-0.16670897935932005,0.4415985466288716,1.1310462440001416,-0.20924827276305172,0.4265452878042137,0.8000969256740673,0.010315686623474226,0.2195629082633154,1.2180458350895347,-0.06966602820690518,0.2013555976736522,0.9543105938857915,0.15163889955730656,0.3701102246256617,1.1336415735617216,0.05462766470067712,0.38695205026636825,0.8293738146879022,-0.14654308639614255,-0.042185267369592654,1.0644379248723674,-0.23270621010572692,-0.0516472910300708,1.0298806746793931,0.22232224633347203,-0.1993296759948551,1.0369957209261946,-0.15507450555842558,-0.5054211465969431,1.1238315509463783,0.26011862533258245,-0.639572306759663,0.964069657797904,-0.1862968070982636,-0.8985552998951336,0.971602302846291,-0.19403665770027217,0.4321259935892382
